 5.35   2.693E-012   9.208E-008   7.199E-005   2.588E-003   8.233E-001   1.716E-001   2.405E-003   5.069E-007   1.224E-011   2.547E-013   1.497E-013   2.033E-013   8.967E-013   1.202E-027   9.647E-044
 5.30   7.381E-012   2.094E-007   1.323E-004   3.341E-003   8.601E-001   1.352E-001   1.209E-003   1.041E-007   1.603E-012   1.486E-013   8.536E-014   1.144E-013   4.919E-013   5.070E-028   3.062E-044
 5.25   2.215E-011   5.202E-007   2.648E-004   4.606E-003   8.846E-001   1.099E-001   6.669E-004   2.497E-008   3.522E-013   8.924E-014   5.002E-014   6.663E-014   2.764E-013   2.224E-028   1.028E-044
 5.20   7.339E-011   1.428E-006   5.818E-004   6.823E-003   9.000E-001   9.218E-002   4.016E-004   7.017E-009   1.352E-013   5.421E-014   2.961E-014   3.950E-014   1.565E-013   9.909E-029   3.535E-045
 5.15   2.601E-010   4.201E-006   1.359E-003   1.054E-002   9.083E-001   7.949E-002   2.608E-004   2.280E-009   7.099E-014   3.293E-014   1.755E-014   2.368E-014   8.864E-014   4.434E-029   1.227E-045
 5.10   9.435E-010   1.263E-005   3.207E-003   1.615E-002   9.103E-001   7.013E-002   1.803E-004   8.424E-010   4.117E-014   1.988E-014   1.037E-014   1.432E-014   5.005E-014   1.984E-029   4.270E-046
 5.05   3.378E-009   3.728E-005   7.345E-003   2.337E-002   9.062E-001   6.293E-002   1.308E-004   3.466E-010   2.423E-014   1.184E-014   6.082E-015   8.708E-015   2.811E-014   8.841E-030   1.485E-046
 5.00   1.148E-008   1.043E-004   1.574E-002   3.063E-002   8.963E-001   5.712E-002   9.825E-005   1.550E-010   1.403E-014   6.924E-015   3.528E-015   5.308E-015   1.563E-014   3.902E-030   5.113E-047
 4.95   3.591E-008   2.685E-004   3.065E-002   3.533E-002   8.815E-001   5.220E-002   7.542E-005   7.343E-011   7.870E-015   3.943E-015   2.011E-015   3.221E-015   8.556E-015   1.691E-030   1.724E-047
 4.90   1.011E-007   6.224E-004   5.299E-002   3.562E-002   8.629E-001   4.784E-002   5.856E-005   3.599E-011   4.229E-015   2.175E-015   1.120E-015   1.930E-015   4.573E-015   7.114E-031   5.618E-048
 4.85   2.580E-007   1.303E-003   8.133E-002   3.201E-002   8.415E-001   4.383E-002   4.561E-005   1.788E-011   2.162E-015   1.156E-015   6.046E-016   1.130E-015   2.367E-015   2.874E-031   1.743E-048
 4.80   6.086E-007   2.513E-003   1.127E-001   2.680E-002   8.180E-001   4.003E-002   3.542E-005   8.847E-012   1.047E-015   5.898E-016   3.142E-016   6.397E-016   1.176E-015   1.101E-031   5.065E-049
 4.75   1.355E-006   4.556E-003   1.443E-001   2.220E-002   7.926E-001   3.638E-002   2.728E-005   4.298E-012   4.799E-016   2.876E-016   1.560E-016   3.460E-016   5.553E-016   3.955E-032   1.359E-049
 4.70   2.909E-006   7.932E-003   1.746E-001   1.917E-002   7.655E-001   3.285E-002   2.080E-005   2.034E-012   2.085E-016   1.338E-016   7.360E-017   1.771E-016   2.481E-016   1.321E-032   3.338E-050
